date,DailyPrice,DlyRet,DlyRetx,vwretd,vwretx,ewretd,ewretx,sprtrn
2005-05-27,12.85,-0.005418,-0.005418,0.002757,0.002651,0.004985,0.004906000000000001,0.000969
2005-05-31,12.8,-0.003891,-0.003891,-0.004247,-0.004252000000000001,0.0007700000000000001,0.000755,-0.006072999999999999
2005-06-01,12.89,0.007031,0.007031,0.008958,0.008714,0.007541,0.007445999999999999,0.009039
2005-06-02,12.98,0.006982,0.006982,0.002239,0.002222,0.003684,0.003624,0.00168
2005-06-03,12.59,-0.030046,-0.030046,-0.00583,-0.00585,-0.002503,-0.002534,-0.006867
2005-06-06,12.65,0.004765999999999999,0.004765999999999999,0.00171,0.001648,0.003161,0.003059,0.001246
2005-06-07,12.59,-0.004743,-0.004743,3.6e-05,-1.2e-05,7.6e-05,5.2e-05,-0.000209
2005-06-08,12.67,0.006354,0.006354,-0.002303,-0.002467,-0.00254,-0.002677,-0.002163
2005-06-09,12.67,0.0,0.0,0.005718,0.00569,0.0047,0.004656,0.00524
2005-06-10,12.64,-0.002368,-0.002368,-0.001464,-0.001478,0.000865,0.000791,-0.002348
2005-06-13,12.6,-0.003165,-0.003165,0.002673,0.002383,0.0025050000000000003,0.0021620000000000003,0.002262
2005-06-14,12.48,-0.009524,-0.009524,0.003109,0.003063,0.00447,0.004407,0.002573
2005-06-15,12.62,0.011218,0.011218,0.002891,0.002856,0.003823,0.003747,0.002218
2005-06-16,12.46,-0.012678,-0.012678,0.00513,0.005113,0.00787,0.007831,0.00363
2005-06-17,12.34,-0.009631,-0.009631,0.003989,0.003965,0.002749,0.002713,0.004954999999999999
2005-06-20,12.41,0.005673,0.005673,-0.000817,-0.0008289999999999999,-0.001905,-0.001943,-0.0007070000000000001
2005-06-21,12.55,0.011281,0.011281,-0.001898,-0.001924,0.001287,0.001232,-0.002048
2005-06-22,12.63,0.006375,0.006375,0.001043,0.001022,0.001429,0.001399,0.0002220000000000001
2005-06-23,12.51,-0.009501,-0.009501,-0.009884,-0.010027,-0.008206999999999999,-0.008235,-0.010833
2005-06-24,12.5,-0.000799,-0.000799,-0.006615,-0.0066370000000000005,-0.004097,-0.004111,-0.007629
2005-06-27,12.54,0.0032,0.0032,-0.000434,-0.000438,-0.001855,-0.0020050000000000003,-0.000739
2005-06-28,12.83,0.023126,0.023126,0.009693,0.009463,0.010304,0.009992,0.009138
2005-06-29,13.57,0.057677,0.057677,-0.000377,-0.000484,0.001425,0.0013460000000000002,-0.001431
2005-06-30,13.2,-0.027266,-0.027266,-0.005901,-0.005936,-0.000909,-0.000962,-0.007101000000000001
2005-07-01,13.29,0.006818,0.006818,0.00372,0.003627,0.003112,0.003072,0.002611
2005-07-05,13.27,-0.001505,-0.001505,0.008493,0.008478,0.007533,0.007519,0.008833
2005-07-06,13.32,0.003768,0.003768,-0.006065999999999999,-0.006244,-0.0017120000000000002,-0.001789,-0.00834
2005-07-07,13.29,-0.002252,-0.002252,0.002715,0.002664,0.001399,0.001349,0.002452
2005-07-08,13.56,0.020316,0.020316,0.011958,0.011952,0.011395,0.011368,0.011679
2005-07-11,13.71,0.011062,0.011062,0.007191,0.007181,0.008990999999999999,0.008981999999999999,0.006255
2005-07-12,13.8,0.0065650000000000005,0.0065650000000000005,0.002649,0.002609,0.002586,0.002536,0.002272
2005-07-13,13.96,0.011594,0.011594,-0.000214,-0.000351,-0.00084,-0.001111,0.000884
2005-07-14,14.05,0.006447,0.006447,0.000447,0.00044,-0.001923,-0.00196,0.002624
2005-07-15,14.04,-0.000712,-0.000712,0.001,0.000995,0.00154,0.001521,0.001158
2005-07-18,13.9,-0.009972,-0.009972,-0.00475,-0.00476,-0.002327,-0.002344,-0.005529999999999999
2005-07-19,13.94,0.002878,0.002878,0.008029000000000001,0.008023,0.008707,0.008690999999999999,0.006731
2005-07-20,14.03,0.006456,0.006456,0.0055850000000000006,0.005509,0.00758,0.007527,0.004759
2005-07-21,13.72,-0.022096,-0.022096,-0.006793,-0.006801000000000001,-0.004299,-0.004326,-0.006606
2005-07-22,13.8,0.005831,0.005831,0.005734,0.005688,0.007564,0.007545,0.005411
2005-07-25,13.79,-0.000725,-0.000725,-0.004222999999999999,-0.004224,-0.003476,-0.003486,-0.003769
2005-07-26,13.79,0.0,0.0,0.001937,0.001936,0.0034170000000000003,0.0033979999999999995,0.0017329999999999995
2005-07-27,13.84,0.003626,0.003626,0.004465,0.004311,0.002456,0.00228,0.004573
2005-07-28,13.85,0.000723,0.000723,0.007127,0.006914,0.007084,0.007014,0.005603
2005-07-29,13.57,-0.020217,-0.020217,-0.0062380000000000005,-0.006258,-7.900000000000001e-05,-9.4e-05,-0.0076700000000000015
2005-08-01,13.52,-0.003685,-0.003685,0.002078,0.002068,0.002925,0.002883,0.000948
2005-08-02,13.58,0.004438,0.004438,0.007238,0.007225,0.0054,0.005381,0.0070989999999999985
2005-08-03,13.38,-0.014728,-0.014728,-0.00018,-0.000363,-0.000573,-0.000686,0.00074
2005-08-04,13.3,-0.005979,-0.005979,-0.007447,-0.00748,-0.006831,-0.006889,-0.007373
2005-08-05,13.28,-0.001504,-0.001504,-0.008487,-0.008514,-0.007940000000000001,-0.00796,-0.007638
2005-08-08,13.29,0.000753,0.000753,-0.003114,-0.00317,-0.004064,-0.004113,-0.002683
2005-08-09,13.36,0.005267,0.005267,0.005458,0.005443,0.000752,0.00072,0.006745
2005-08-10,13.35,-0.000749,-0.000749,-0.000374,-0.000684,-0.00099,-0.001091,-0.001827
2005-08-11,13.37,0.001498,0.001498,0.007422,0.007277,0.006125,0.0058200000000000005,0.0070620000000000014
2005-08-12,13.3,-0.005236,-0.005236,-0.005027,-0.005059,-0.004234,-0.004275999999999999,-0.005994
2005-08-15,13.29,-0.000752,-0.000752,0.002584,0.002487,0.00242,0.002374,0.002828
2005-08-16,13.3,0.000752,0.000752,-0.011451,-0.01147,-0.009431,-0.009455,-0.011776
2005-08-17,13.24,-0.004511,-0.004511,-0.000621,-0.0008289999999999999,-0.000445,-0.000518,0.0007379999999999999
2005-08-18,13.09,-0.011329,-0.011329,-0.002088,-0.002122,-0.003425,-0.003458,-0.001
2005-08-19,13.07,-0.0015279999999999998,-0.0015279999999999998,0.001963,0.001897,0.002111,0.002085,0.000566
2005-08-22,13.09,0.00153,0.00153,0.002572,0.00256,0.003189,0.003157,0.001656
2005-08-23,13.1,0.0007639999999999999,0.0007639999999999999,-0.002846,-0.002886,-0.000551,-0.0006,-0.003405
2005-08-24,12.95,-0.01145,-0.01145,-0.004397,-0.004452,-0.001047,-0.001099,-0.006554000000000001
2005-08-25,12.97,0.001544,0.001544,0.002226,0.002213,0.002507,0.002489,0.002315
2005-08-26,12.9,-0.005397,-0.005397,-0.006717,-0.006731,-0.005619,-0.005638000000000001,-0.006013
2005-08-29,13.08,0.013953,0.013953,0.006143,0.006037,0.003949,0.003885,0.005958
2005-08-30,13.03,-0.003823,-0.003823,-0.002326,-0.002438,-0.001661,-0.0017399999999999998,-0.003192
2005-08-31,12.99,-0.00307,-0.00307,0.011704,0.011472,0.011576,0.011503,0.009864
2005-09-01,13.31,0.024634,0.024634,0.002395,0.00237,0.002765,0.002704,0.001033
2005-09-02,13.39,0.006011,0.006011,-0.003601,-0.003629,-0.00186,-0.001878,-0.002922
2005-09-06,13.56,0.012696,0.012696,0.011804,0.011592,0.008458,0.008308,0.012619
2005-09-07,13.41,-0.011062,-0.011062,0.00285,0.002694,0.003407,0.003291,0.002408
2005-09-08,13.37,-0.002983,-0.002983,-0.003348,-0.0033710000000000003,-0.001986,-0.002023,-0.003793
2005-09-09,13.28,-0.006731,-0.006731,0.007809,0.007804000000000002,0.005853,0.005822,0.007965
2005-09-12,13.49,0.015813,0.015813,-0.000641,-0.000684,0.002142,0.002085,-0.000741
2005-09-13,13.64,0.011119,0.011119,-0.0070760000000000016,-0.007345,-0.004601,-0.0048850000000000005,-0.007545
2005-09-14,13.44,-0.014663,-0.014663,-0.003386,-0.003422,-0.004215999999999999,-0.004315,-0.003281
2005-09-15,13.37,-0.005208,-0.005208,-4.4e-05,-8.3e-05,-0.001384,-0.0014210000000000002,0.000464
2005-09-16,13.25,-0.008975,-0.008975,0.007278,0.007239,0.005568,0.005481000000000001,0.008292
2005-09-19,13.29,0.003019,0.003019,-0.004308,-0.004332,-0.004028,-0.004164,-0.005566
2005-09-20,13.4,0.008277,0.008277,-0.007402,-0.007414,-0.004835,-0.004878,-0.007863
2005-09-21,13.29,-0.008209000000000001,-0.008209000000000001,-0.009359,-0.009393,-0.009264,-0.009331,-0.009121
2005-09-22,13.52,0.017306000000000002,0.017306000000000002,0.002136,0.001988,-0.0016059999999999998,-0.001625,0.003652
2005-09-23,12.45,-0.07914199999999999,-0.07914199999999999,0.001564,0.001547,0.003739,0.003711,0.000552
2005-09-26,12.4,-0.004016,-0.004016,0.002419,0.002397,0.00358,0.003545000000000001,0.00028
2005-09-27,12.33,-0.005645000000000001,-0.005645000000000001,-0.000294,-0.000305,-0.000819,-0.0008439999999999999,2.5e-05
2005-09-28,12.19,-0.011354,-0.011354,0.00101,0.0007559999999999999,-0.0005769999999999999,-0.000908,0.001012
2005-09-29,12.32,0.010664,0.010664,0.008593,0.008546999999999999,0.006485,0.006439,0.008867
2005-09-30,12.4,0.006494,0.006494,0.002438,0.002416,0.004954999999999999,0.004943,0.00092
2005-10-03,12.38,-0.001613,-0.001613,0.000359,0.000338,0.002597,0.002557,-0.0017170000000000002
2005-10-04,12.24,-0.011309,-0.011309,-0.009659,-0.009735,-0.005326,-0.005342,-0.00997
2005-10-05,12.17,-0.005719,-0.005719,-0.016797,-0.017058,-0.01644,-0.016555,-0.014887
2005-10-06,12.03,-0.011504,-0.011504,-0.006278,-0.006285,-0.008808,-0.008824,-0.004096
2005-10-07,11.98,-0.004156,-0.004156,0.004763,0.004752,0.004599,0.004586,0.003701
2005-10-10,12.01,0.002504,0.002504,-0.007354,-0.007354,-0.006311,-0.006311,-0.007166
2005-10-11,12.08,0.005828,0.005828,-0.00266,-0.002712,-0.006698999999999999,-0.006726,-0.002072
2005-10-12,12.0,-0.006623,-0.006623,-0.008149,-0.008283,-0.013183000000000002,-0.01346,-0.006068
2005-10-13,12.08,0.006667,0.006667,-0.002073,-0.002227,-0.0032600000000000003,-0.003393,-0.000713
2005-10-14,12.31,0.01904,0.01904,0.009479,0.009464,0.009457,0.009427,0.008268000000000001
2005-10-17,12.38,0.005686,0.005686,0.0033840000000000003,0.0033810000000000003,0.001986,0.001965,0.002975
2005-10-18,12.37,-0.000808,-0.000808,-0.010903,-0.010916,-0.008305,-0.00834,-0.01005
2005-10-19,12.19,-0.014551,-0.014551,0.014065,0.013986000000000002,0.007871,0.007819,0.014956
2005-10-20,12.14,-0.004102000000000001,-0.004102000000000001,-0.014752,-0.014784,-0.01052,-0.010581,-0.01502
2005-10-21,12.26,0.009885,0.009885,0.003546,0.003523,0.004975,0.004958,0.00152
2005-10-24,12.82,0.045677,0.045677,0.016991,0.016971,0.012265,0.012247,0.016777
2005-10-25,12.97,0.0117,0.0117,-0.002063,-0.002066,-0.001741,-0.001759,-0.002368
2005-10-26,12.66,-0.023901,-0.023901,-0.0045590000000000006,-0.0045780000000000005,-0.0034270000000000004,-0.003475,-0.004312
2005-10-27,12.45,-0.016588,-0.016588,-0.012109,-0.012252,-0.013615,-0.013742,-0.010475
2005-10-28,12.71,0.020884,0.020884,0.015056,0.014975,0.009761,0.009675,0.016549
2005-10-31,12.68,-0.00236,-0.00236,0.009498,0.009492,0.011805,0.011777,0.007176
2005-11-01,12.73,0.003943,0.003943,-0.002208,-0.002221,-0.001917,-0.0019510000000000005,-0.0035210000000000007
2005-11-02,12.48,-0.019639,-0.019639,0.01203,0.011901,0.011853,0.011764,0.009977
2005-11-03,12.2,-0.022436,-0.022436,0.004217,0.003968,0.002822,0.00275,0.004264
2005-11-04,12.61,0.033607,0.033607,-0.000369,-0.000404,0.000132,9.9e-05,0.000164
2005-11-07,12.61,0.0,0.0,0.002347,0.002311,0.00292,0.00289,0.002188
2005-11-08,12.62,0.000793,0.000793,-0.003363,-0.003721,-0.0032270000000000003,-0.003332,-0.003451
2005-11-09,12.51,-0.008716,-0.008716,0.001959,0.001899,0.002089,0.002,0.001691
2005-11-10,12.7,0.015188,0.015188,0.006975,0.006776999999999999,0.002293,0.001965,0.008445999999999999
2005-11-11,12.81,0.008661,0.008661,0.003481,0.003481,0.003131,0.003131,0.003055
2005-11-14,12.82,0.000781,0.000781,-0.000808,-0.000892,-0.002344,-0.002385,-0.0007769999999999999
2005-11-15,12.67,-0.0117,-0.0117,-0.004674,-0.004764,-0.007573999999999998,-0.00761,-0.00385
2005-11-16,12.49,-0.014207,-0.014207,0.001544,0.001385,-0.001143,-0.001242,0.00179
2005-11-17,12.61,0.009608,0.009608,0.01069,0.010662,0.011056,0.011006,0.009414
2005-11-18,12.62,0.000793,0.000793,0.004056000000000001,0.003966,0.004784,0.004739,0.004401
2005-11-21,12.44,-0.014263,-0.014263,0.006446,0.006404000000000001,0.006370000000000001,0.006292,0.0052710000000000005
2005-11-22,12.39,-0.004019,-0.004019,0.005483,0.005427,0.004034,0.003951,0.005084
2005-11-23,12.64,0.020178,0.020178,0.003323,0.003279,0.003129,0.003095,0.0034729999999999995
2005-11-25,12.61,-0.002373,-0.002373,0.002472,0.002448,0.001829,0.001804,0.002086
2005-11-28,12.54,-0.005551,-0.005551,-0.009953,-0.010065,-0.008347,-0.008428,-0.008508
2005-11-29,12.73,0.015152,0.015152,0.00031800000000000003,0.000153,0.000601,0.0004969999999999999,1.6e-05
2005-11-30,12.6,-0.010212,-0.010212,-0.004118999999999999,-0.00435,0.002684,0.0026260000000000003,-0.006362
2005-12-01,12.86,0.020635,0.020635,0.013266,0.013252000000000002,0.011442,0.0114,0.012157
2005-12-02,12.76,-0.007776000000000002,-0.007776000000000002,0.001039,0.00103,0.001856,0.001819,0.000324
2005-12-05,12.51,-0.019592,-0.019592,-0.002597,-0.002634,-0.00257,-0.002586,-0.002363
2005-12-06,12.52,0.000799,0.000799,0.0015630000000000002,0.001545,0.001998,0.001982,0.001276
2005-12-07,12.51,-0.000799,-0.000799,-0.004391,-0.004577,-0.0029,-0.0030280000000000003,-0.005009
2005-12-08,12.44,-0.005596,-0.005596,0.000351,0.00028,0.002083,0.002022,-0.001217
2005-12-09,12.5,0.004823,0.004823,0.002604,0.002596,0.004301,0.004296,0.002811
2005-12-12,12.84,0.0272,0.0272,0.001395,0.001367,0.001348,0.001316,0.000842
2005-12-13,12.83,-0.000779,-0.000779,0.004149,0.003991,0.000277,-8.3e-05,0.005554
2005-12-14,12.8099,-0.001567,-0.001567,0.003031,0.002959,0.0008730000000000001,0.000734,0.00419
2005-12-15,12.83,0.001569,0.001569,-0.002831,-0.002885,-0.0034200000000000003,-0.003484000000000001,-0.001414
2005-12-16,12.69,-0.010912,-0.010912,-0.002413,-0.002468,-0.000976,-0.001103,-0.002848
2005-12-19,12.32,-0.029157,-0.029157,-0.007145,-0.0071579999999999986,-0.007373,-0.007428,-0.005839
2005-12-20,12.28,-0.003247,-0.003247,2.3e-05,-7.000000000000003e-06,-0.001446,-0.0015279999999999998,-0.000238
2005-12-21,12.18,-0.008143000000000001,-0.008143000000000001,0.003791,0.003765,0.005357,0.005281,0.002517
2005-12-22,12.32,0.011494,0.011494,0.004623,0.0044280000000000005,0.0054280000000000005,0.005259000000000001,0.004221
2005-12-23,12.34,0.001623,0.001623,0.000984,0.0008150000000000001,0.003363,0.003229,0.000426
2005-12-27,12.35,0.00081,0.00081,-0.009809,-0.009818,-0.007568000000000002,-0.0076180000000000015,-0.009553
2005-12-28,12.28,-0.005668,-0.005668,0.002854,0.0025440000000000003,0.0032990000000000003,0.002694,0.001297
2005-12-29,12.29,0.000814,0.000814,-0.002344,-0.002429,7.7e-05,1e-05,-0.002981
2005-12-30,12.21,-0.006509,-0.006509,-0.004415,-0.004424,5.3e-05,3.3e-05,-0.004887
2006-01-03,12.6,0.031941000000000004,0.031941000000000004,0.016406,0.016393,0.010981,0.01094,0.01643
2006-01-04,12.62,0.001587,0.001587,0.005522999999999999,0.005384000000000001,0.007697,0.007587999999999998,0.003673
2006-01-05,12.79,0.013471,0.013471,-0.000334,-0.000344,0.00292,0.0029010000000000004,1.6e-05
2006-01-06,13.12,0.025801,0.025801,0.009805,0.009609,0.009032,0.008931999999999999,0.009399
2006-01-09,12.8799,-0.0183,-0.0183,0.004312,0.0043100000000000005,0.0070090000000000005,0.006998999999999999,0.003656
2006-01-10,12.62,-0.020179,-0.020179,0.000989,0.000953,0.004278,0.004268,-0.000357
2006-01-11,12.6,-0.001585,-0.001585,0.003204,0.003068,0.003297,0.003076,0.003482
2006-01-12,12.52,-0.0063490000000000005,-0.0063490000000000005,-0.006278,-0.006298,-0.002945,-0.003027,-0.006274
2006-01-13,12.51,-0.000799,-0.000799,0.001439,0.001428,0.002924,0.002882,0.001205
2006-01-17,12.44,-0.005596,-0.005596,-0.003421,-0.0034240000000000004,-0.002867,-0.002886,-0.003635
2006-01-18,12.34,-0.008039,-0.008039,-0.004248,-0.004331000000000001,-0.001829,-0.001862,-0.003897
2006-01-19,12.5199,0.014579,0.014579,0.007658,0.007642,0.010498,0.010463,0.005564
2006-01-20,12.29,-0.018363,-0.018363,-0.015943000000000002,-0.015954,-0.008843,-0.008893999999999999,-0.018326
2006-01-23,12.3,0.000814,0.000814,0.00315,0.003141,0.003408,0.003405,0.001847
2006-01-24,12.2,-0.00813,-0.00813,0.004175,0.004145,0.007592,0.007582999999999999,0.002405
2006-01-25,12.51,0.02541,0.02541,-0.002227,-0.002386,-0.000175,-0.000237,-0.001721
2006-01-26,12.44,-0.005596,-0.005596,0.008213,0.008187999999999999,0.009464,0.009438,0.007234999999999998
2006-01-27,12.41,-0.002412,-0.002412,0.0070560000000000015,0.006934999999999999,0.00541,0.005287,0.007764
2006-01-30,12.61,0.016116,0.016116,0.001837,0.00179,0.002908,0.002748,0.001153
2006-01-31,12.57,-0.003172,-0.003172,-0.001529,-0.001536,0.002841,0.002828,-0.0039840000000000006
2006-02-01,12.58,0.000796,0.000796,0.001468,0.001333,0.002352,0.0022440000000000003,0.001859
2006-02-02,12.39,-0.015103,-0.015103,-0.008453,-0.008642,-0.0063170000000000006,-0.006354,-0.009061
2006-02-03,12.21,-0.014528,-0.014528,-0.004871,-0.0049310000000000005,-0.002056,-0.002095,-0.005359
2006-02-06,12.25,0.003276,0.003276,0.002139,0.002124,0.002836,0.002803,0.0007830000000000001
2006-02-07,12.37,0.009796,0.009796,-0.01021,-0.010237,-0.009193000000000002,-0.009213,-0.008095
2006-02-08,12.57,0.016168000000000002,0.016168000000000002,0.006765,0.006472,0.003501,0.003404,0.008662999999999999
2006-02-09,12.69,0.009547,0.009547,-0.0017170000000000002,-0.001767,0.000101,1.1e-05,-0.001477
2006-02-10,12.69,0.0,0.0,0.000948,0.0008730000000000001,-0.001475,-0.00159,0.00254
2006-02-13,12.49,-0.01576,-0.01576,-0.004783,-0.00495,-0.005837,-0.006099,-0.0032600000000000003
2006-02-14,12.4,-0.0072060000000000015,-0.0072060000000000015,0.009486,0.0094,0.006873000000000001,0.006834000000000001,0.010033
2006-02-15,12.41,0.0008060000000000001,0.0008060000000000001,0.003464,0.00328,0.004129,0.004048,0.003504
2006-02-16,12.44,0.0024170000000000003,0.0024170000000000003,0.007797,0.00772,0.007215000000000002,0.007137,0.007328
2006-02-17,12.4,-0.003215,-0.003215,-0.0005690000000000001,-0.000592,0.0012369999999999998,0.001212,-0.0016600000000000002
2006-02-21,12.34,-0.004839,-0.004839,-0.002572,-0.002585,-0.0017760000000000005,-0.001812,-0.003271
2006-02-22,12.48,0.011345,0.011345,0.006634999999999999,0.006562,0.00483,0.004784,0.007513
2006-02-23,12.4,-0.006409999999999999,-0.006409999999999999,-0.002801,-0.002981,-0.000399,-0.000427,-0.003775
2006-02-24,12.46,0.004839,0.004839,0.00234,0.002219,0.003795,0.003717,0.001274
2006-02-27,12.46,0.0,0.0,0.003461,0.003311,0.003158,0.003029,0.003637
2006-02-28,12.42,-0.00321,-0.00321,-0.009851,-0.009861,-0.006854000000000001,-0.006872,-0.010401
2006-03-01,12.81,0.031401,0.031401,0.009403,0.009193000000000002,0.009078,0.008976000000000001,0.008261
2006-03-02,12.8,-0.000781,-0.000781,-0.000446,-0.00047,0.000231,0.000186,-0.001626
2006-03-03,12.79,-0.000781,-0.000781,-0.001259,-0.001281,-0.001027,-0.001052,-0.001482
2006-03-06,12.77,-0.001564,-0.001564,-0.007393999999999999,-0.007423999999999998,-0.005855,-0.005872,-0.006968000000000001
2006-03-07,12.88,0.008614,0.008614,-0.005324000000000001,-0.005362,-0.009664,-0.009683,-0.001862
2006-03-08,12.86,-0.001553,-0.001553,0.0007059999999999999,0.000472,-0.000948,-0.001101,0.00203
2006-03-09,12.84,-0.0015550000000000002,-0.0015550000000000002,-0.004217,-0.004239,-0.001974,-0.002015,-0.004881
2006-03-10,12.9,0.004673,0.004673,0.007387,0.007373999999999999,0.006531,0.006470999999999999,0.007349
2006-03-13,12.9,0.0,0.0,0.002782,0.002501,0.002713,0.002422,0.00199
2006-03-14,12.96,0.004651,0.004651,0.010217,0.010196,0.00656,0.006527,0.010396
2006-03-15,13.24,0.021605000000000003,0.021605000000000003,0.005301,0.005220000000000001,0.006043,0.005936,0.00427
2006-03-16,13.5,0.019637,0.019637,0.001687,0.001666,0.001905,0.001874,0.001773
2006-03-17,13.6,0.007406999999999999,0.007406999999999999,0.001372,0.001347,0.001734,0.0016829999999999998,0.001471
2006-03-20,13.72,0.008824,0.008824,-0.001418,-0.001432,0.000322,0.000291,-0.0016600000000000002
2006-03-21,13.62,-0.007289,-0.007289,-0.006708,-0.00672,-0.007002,-0.007034,-0.006015
2006-03-22,13.99,0.027166000000000003,0.027166000000000003,0.005976,0.005938000000000001,0.006191,0.0061,0.006021
2006-03-23,13.8,-0.013581,-0.013581,-0.001281,-0.00129,0.002541,0.002506,-0.002582
2006-03-24,13.79,-0.000725,-0.000725,0.002589,0.002564,0.006016,0.005974,0.000983
2006-03-27,13.84,0.003626,0.003626,-0.000986,-0.000996,0.0007440000000000001,0.000725,-0.0010279999999999998
2006-03-28,13.59,-0.018064,-0.018064,-0.005286,-0.005301,-0.002449,-0.002523,-0.006437999999999999
2006-03-29,13.72,0.009566,0.009566,0.009242,0.009001,0.01095,0.01061,0.00747
2006-03-30,13.78,0.004372999999999999,0.004372999999999999,-0.000607,-0.000656,0.001429,0.001378,-0.002026
2006-03-31,13.69,-0.006531,-0.006531,-0.002621,-0.002643,0.003551,0.003533,-0.004168
2006-04-03,13.79,0.007305,0.007305,0.00084,0.000816,-0.00325,-0.003297,0.002302
2006-04-04,13.84,0.003626,0.003626,0.005596,0.005525,0.001845,0.001827,0.006257
2006-04-05,13.95,0.007948,0.007948,0.004924,0.004845,0.004004,0.003917,0.004311
2006-04-06,13.8,-0.010753,-0.010753,-0.000825,-0.000994,0.00065,0.000596,-0.001921
2006-04-07,13.75,-0.003623,-0.003623,-0.009971,-0.009978,-0.006807,-0.006816,-0.010343
2006-04-10,13.83,0.005818,0.005818,0.000103,7.8e-05,-0.002352,-0.002379,0.000849
2006-04-11,13.84,0.000723,0.000723,-0.008218000000000001,-0.008388,-0.009424,-0.009675,-0.007736
2006-04-12,13.78,-0.004335,-0.004335,0.00173,0.0016809999999999998,0.0033130000000000004,0.003125,0.001205
2006-04-13,13.68,-0.007256999999999999,-0.007256999999999999,0.0012369999999999998,0.00113,0.002778,0.002731,0.000776
2006-04-17,13.74,0.004386,0.004386,-0.0015,-0.001502,-0.000978,-0.000995,-0.00294
2006-04-18,14.0,0.018923,0.018923,0.017368,0.017363,0.013838,0.013816,0.017365000000000002
2006-04-19,14.31,0.022143,0.022143,0.004286,0.004217,0.007719,0.007645,0.001744
2006-04-20,14.15,-0.011181,-0.011181,-0.00082,-0.000984,-0.0016170000000000002,-0.001661,0.001168
2006-04-21,14.28,0.009187,0.009187,0.000196,0.00016299999999999998,0.00123,0.001201,-0.00013700000000000002
2006-04-24,14.48,0.014006,0.014006,-0.002941,-0.002952,-0.003063,-0.003088,-0.002418
2006-04-25,14.65,0.01174,0.01174,-0.004011,-0.0041340000000000005,-0.001083,-0.001155,-0.00487
2006-04-26,14.72,0.004778,0.004778,0.002145,0.002015,0.002321,0.002177,0.0028190000000000003
2006-04-27,14.93,0.014266,0.014266,0.001845,0.001643,-0.001708,-0.001797,0.003302
2006-04-28,14.59,-0.022773,-0.022773,0.001336,0.00132,0.003117,0.0030800000000000003,0.0006799999999999999
2006-05-01,14.58,-0.000685,-0.000685,-0.003281,-0.0032890000000000003,-0.0025050000000000003,-0.002549,-0.004136
2006-05-02,14.43,-0.010288,-0.010288,0.0060420000000000005,0.0060030000000000005,0.004142,0.004074,0.006145
2006-05-03,14.32,-0.007623,-0.007623,-0.003151,-0.003321,-0.000189,-0.00031800000000000003,-0.004082
2006-05-04,14.29,-0.002095,-0.002095,0.003972,0.003903,0.005046,0.004974,0.003364
2006-05-05,14.45,0.011197,0.011197,0.010548,0.010529,0.007474,0.007423999999999998,0.010295
2006-05-08,14.23,-0.015225,-0.015225,-0.000123,-0.000193,0.000513,0.000446,-0.0008300000000000001
2006-05-09,14.11,-0.008433,-0.008433,0.000884,0.000863,-0.000121,-0.000203,0.000362
2006-05-10,14.24,0.009213,0.009213,-0.0014609999999999998,-0.001812,-0.0035,-0.003589,-0.0017280000000000002
2006-05-11,13.91,-0.023174,-0.023174,-0.013541999999999998,-0.013703,-0.015041999999999996,-0.015386000000000004,-0.012798
2006-05-12,13.98,0.005032,0.005032,-0.012833,-0.012922,-0.013382,-0.013446,-0.011241
2006-05-15,13.97,-0.000715,-0.000715,-0.001102,-0.001189,-0.008804000000000001,-0.008841,0.002525
2006-05-16,14.19,0.015747999999999998,0.015747999999999998,-0.001033,-0.001057,0.000396,0.00034,-0.001869
2006-05-17,13.85,-0.023961,-0.023961,-0.017064,-0.017277,-0.012913,-0.012983,-0.016841
2006-05-18,13.77,-0.005776,-0.005776,-0.007167,-0.0072060000000000015,-0.005529,-0.005575,-0.006698999999999999
2006-05-19,13.7,-0.005084,-0.005084,0.004179,0.004172,0.001897,0.001859,0.004137
2006-05-22,13.55,-0.010949,-0.010949,-0.006254,-0.006275,-0.010935,-0.010997,-0.003915
2006-05-23,13.47,-0.005904,-0.005904,-0.003447,-0.003469,-0.000263,-0.000295,-0.00435
2006-05-24,13.78,0.023014,0.023014,-0.000251,-0.000286,-0.004145,-0.0042060000000000005,0.001584
2006-05-25,14.07,0.021045,0.021045,0.013911,0.013819,0.012579,0.012553,0.01137
2006-05-26,14.05,-0.0014210000000000002,-0.0014210000000000002,0.0063100000000000005,0.006198,0.00656,0.006485,0.005719
2006-05-30,14.02,-0.002135,-0.002135,-0.015231,-0.015326,-0.012826,-0.012915,-0.015872999999999998
2006-05-31,14.22,0.014265,0.014265,0.00934,0.009089,0.008139,0.008081999999999999,0.008136
2006-06-01,14.22,0.0,0.0,0.012579,0.012541,0.012271,0.012197,0.012298
2006-06-02,14.15,-0.004922999999999999,-0.004922999999999999,0.002584,0.002478,0.004354,0.004323,0.001952
2006-06-05,13.86,-0.020495,-0.020495,-0.018875,-0.018914,-0.016441,-0.016469,-0.0178
2006-06-06,13.82,-0.002886,-0.002886,-0.003566,-0.0036,-0.006274,-0.006314,-0.001138
2006-06-07,13.54,-0.02026,-0.02026,-0.006568000000000001,-0.006744,-0.003708,-0.003885,-0.006092
2006-06-08,13.53,-0.000739,-0.000739,-0.001106,-0.001173,-0.006287,-0.006372999999999999,0.001417
